org_profile_link,count_person,avg_word_length,median_word_length
/company/sam's-club?trk=ppro_cprof,2769,116.63091368725172,92
/company/panera-bread?trk=ppro_cprof,2766,114.5061460592914,92
/company/compucom?trk=ppro_cprof,2756,133.42960812772134,105
/company/university-of-california-irvine?trk=ppro_cprof,2746,136.88601602330664,109
/company/pacific-gas-and-electric-company?trk=ppro_cprof,2744,143.6534256559767,118
/company/compusa?trk=ppro_cprof,2726,133.3492296404989,106
/company/gap-inc.-banana-republic?trk=ppro_cprof,2726,119.43506969919295,95
/company/24-hour-fitness?trk=ppro_cprof,2724,132.5759911894273,103
/company/pizza-hut?trk=ppro_cprof,2722,120.56024981631154,96
/company/regions-financial-corporation?trk=ppro_cprof,2722,122.61241734019103,99
/company/bd1?trk=ppro_cprof,2716,136.09094256259203,110
/company/quest-diagnostics?trk=ppro_cprof,2714,129.63633014001473,103
/company/motorolasolutions?trk=ppro_cprof,2712,137.78650442477877,109
/company/iowa-state-university?trk=ppro_cprof,2712,125.74963126843657,100
/company/itt?trk=ppro_cprof,2705,137.28761552680223,110
/company/u.s.-department-of-justice?trk=ppro_cprof,2691,155.12411742846527,125
/company/tiaa-cref?trk=ppro_cprof,2677,130.81882704519984,104
/company/university-of-kentucky?trk=ppro_cprof,2675,129.1214953271028,101
/company/university-of-chicago?trk=ppro_cprof,2672,135.38473053892216,107
/company/pepsico-pepsi-beverages-company?trk=ppro_cprof,2664,119.57244744744744,93
/company/dillards?trk=ppro_cprof,2662,119.51352366641623,95
/company/u.s.-navy-reserve?trk=ppro_cprof,2658,136.90519187358916,108
/company/shell-oil-company?trk=ppro_cprof,2656,138.8550451807229,111
/company/life_technologies?trk=ppro_cprof,2653,135.50207312476442,108
/company/university-of-south-florida?trk=ppro_cprof,2653,142.3245382585752,112
/company/adt?trk=ppro_cprof,2647,131.79335096335475,104
/company/san-jose-state-university?trk=ppro_cprof,2647,142.0015111446921,117
/company/randstad?trk=ppro_cprof,2647,130.23951643369853,105
/company/stryker?trk=ppro_cprof,2639,126.8904888215233,101
/company/americorps?trk=ppro_cprof,2637,123.91315889268108,97
/company/visa?trk=ppro_cprof,2636,144.87101669195752,116
/company/conagra-foods?trk=ppro_cprof,2623,132.40335493709492,103
/company/university-of-iowa?trk=ppro_cprof,2619,133.1282932416953,104
/company/bloomberg-lp?trk=ppro_cprof,2617,132.1692777990065,105
/company/depaul-university?trk=ppro_cprof,2602,135.1967717140661,108
/company/nielsen?trk=ppro_cprof,2599,127.55252020007696,101
/company/ucsb?trk=ppro_cprof,2584,133.77631578947367,107
/company/life-time-fitness?trk=ppro_cprof,2584,129.77244582043343,101
/company/cnn?trk=ppro_cprof,2577,157.33449747768722,124
/company/anheuser-busch?trk=ppro_cprof,2569,128.55118723238616,103
/company/john-hancock-financial-services?trk=ppro_cprof,2569,136.36784741144413,107
/company/parsons?trk=ppro_cprof,2569,143.13429349941612,116
/company/dick's-sporting-goods?trk=ppro_cprof,2566,117.72525331254872,94
/company/us-epa?trk=ppro_cprof,2566,142.2431800467654,113
/company/usda?trk=ppro_cprof,2565,141.4748538011696,110
/company/applebee's?trk=ppro_cprof,2560,116.20859375,92
/company/university-at-buffalo?trk=ppro_cprof,2559,134.4568190699492,106
/company/duke-energy-corporation?trk=ppro_cprof,2556,135.08489827856025,107
/company/ohio-university?trk=ppro_cprof,2551,130.52058016464133,106
/company/university-of-north-texas?trk=ppro_cprof,2550,137.92627450980393,108
/company/ingersoll-rand?trk=ppro_cprof,2549,127.14986269125147,103
/company/freddie-mac?trk=ppro_cprof,2548,134.6122448979592,108
/company/westinghouse-electric-company?trk=ppro_cprof,2544,140.22287735849056,113
/company/george-mason-university?trk=ppro_cprof,2541,143.96772924045652,114
/company/emory-university?trk=ppro_cprof,2535,135.66785009861934,109
/company/jwt?trk=ppro_cprof,2535,150.0007889546351,119
/company/ralph-lauren?trk=ppro_cprof,2533,121.84721673904461,96
/company/cdw?trk=ppro_cprof,2531,124.26195179770842,101
/company/university-of-miami?trk=ppro_cprof,2530,142.82529644268774,111
/company/pratt-&-whitney?trk=ppro_cprof,2523,129.11058263971464,103
/company/fujitsu?trk=ppro_cprof,2514,151.25258552108195,121
/company/cerner-corporation?trk=ppro_cprof,2510,132.0227091633466,104
/company/bank-one?trk=ppro_cprof,2508,122.73086124401914,97
/company/bell-laboratories?trk=ppro_cprof,2497,142.57148578293953,114
/company/hyatt?trk=ppro_cprof,2497,132.19823788546256,103
/company/teach-for-america?trk=ppro_cprof,2493,130.16766947452868,105
/company/publix-super-markets?trk=ppro_cprof,2492,119.78571428571429,95
/company/san-diego-state-university?trk=ppro_cprof,2485,140.05311871227363,113
/company/directv?trk=ppro_cprof,2484,134.99235104669887,109
/company/mercer?trk=ppro_cprof,2484,126.35547504025764,100
/company/aon?trk=ppro_cprof,2477,131.079127977392,104
/company/ricoh-company-ltd.?trk=ppro_cprof,2471,129.25819506272765,103
/company/costco-wholesale?trk=ppro_cprof,2466,125.06569343065694,100
/company/mayo-clinic?trk=ppro_cprof,2463,131.31019082419814,104
/company/sony-pictures-entertainment?trk=ppro_cprof,2463,149.6613885505481,117
/company/siemens-industry-us?trk=ppro_cprof,2459,133.17974786498576,104
/company/the-world-bank?trk=ppro_cprof,2455,155.6244399185336,129
/company/cna-insurance?trk=ppro_cprof,2453,129.2030167142275,100
/company/drexel-university?trk=ppro_cprof,2453,139.02242152466368,107
/company/mckinsey-&-company?trk=ppro_cprof,2440,140.90573770491804,111
/company/vanguard?trk=ppro_cprof,2438,128.01927809680066,101
/company/the-salvation-army?trk=ppro_cprof,2437,130.94091095609355,104
/company/razorfish?trk=ppro_cprof,2433,150.5869297163995,123
/company/primerica_4416?trk=ppro_cprof,2425,132.72659793814432,105
/company/usda-forest-service?trk=ppro_cprof,2424,136.40965346534654,109
/company/roche?trk=ppro_cprof,2421,133.8537794299876,107
/company/university-of-virginia?trk=ppro_cprof,2407,132.5675114250104,106
/company/georgia-state-university?trk=ppro_cprof,2405,138.42328482328483,112
/company/turner-broadcasting?trk=ppro_cprof,2404,139.3793677204659,110
/company/rochester-institute-of-technology?trk=ppro_cprof,2403,127.74615064502704,104
/company/general-mills?trk=ppro_cprof,2401,127.98000832986256,100
/company/university-of-connecticut?trk=ppro_cprof,2396,132.61393989983304,105
/company/dun-&-bradstreet?trk=ppro_cprof,2395,133.7098121085595,105
/company/abb?trk=ppro_cprof,2392,135.02382943143812,110
/company/warner-bros.-entertainment-group-of-companies?trk=ppro_cprof,2392,149.53428093645485,118
/company/nestle-s.a.?trk=ppro_cprof,2389,127.57681038091252,100
/company/sra-international?trk=ppro_cprof,2385,141.61970649895179,117
/company/washington-state-university?trk=ppro_cprof,2385,133.89350104821804,104
/company/apex-systems?trk=ppro_cprof,2378,146.9381833473507,123
/company/burger-king?trk=ppro_cprof,2376,120.00462962962963,96
/company/chick-fil-a?trk=ppro_cprof,2370,117.05907172995781,93
/company/conocophillips?trk=ppro_cprof,2362,131.32049110922947,104
/company/university-of-oregon?trk=ppro_cprof,2351,130.97405359421523,105
/company/union-bank?trk=ppro_cprof,2348,129.99361158432708,105
/company/sce?trk=ppro_cprof,2336,146.6476883561644,120
/company/first-american-title?trk=ppro_cprof,2335,134.45695931477516,110
/company/bloomingdales?trk=ppro_cprof,2333,125.07843977711102,97
/company/massachusetts-general-hospital?trk=ppro_cprof,2330,133.26051502145924,106
/company/oregon-state-university?trk=ppro_cprof,2326,132.08813413585554,105
/company/caesars-entertainment-corporation?trk=ppro_cprof,2326,129.77300085984524,102
/company/clear-channel-communications?trk=ppro_cprof,2322,131.57278208441,104
/company/basf?trk=ppro_cprof,2320,124.80086206896551,99
/company/lsi-corporation?trk=ppro_cprof,2313,138.49113705144833,111
/company/flextronics?trk=ppro_cprof,2311,133.03115534400692,106
/company/clemson-university?trk=ppro_cprof,2310,130.6939393939394,104
/company/vanderbilt-university?trk=ppro_cprof,2309,135.4413165872672,108
/company/university-of-south-carolina?trk=ppro_cprof,2307,134.7745990463806,106
/company/ceridian?trk=ppro_cprof,2294,128.9904097646033,104
/company/petsmart?trk=ppro_cprof,2292,120.34075043630017,96
/company/sherwin-williams?trk=ppro_cprof,2291,121.00742034046269,97
/company/supervalu?trk=ppro_cprof,2284,128.1624343257443,102
/company/washington-university-in-st-louis?trk=ppro_cprof,2283,129.28996933858957,102
/company/schneider-electric?trk=ppro_cprof,2278,126.39113257243196,103
/company/us-air-force-reserve?trk=ppro_cprof,2274,137.7467018469657,109
/company/us-cellular?trk=ppro_cprof,2273,125.51957765068192,100
/company/axa-advisors?trk=ppro_cprof,2264,152.2053886925795,128
/company/st.-jude-medical?trk=ppro_cprof,2263,134.08705258506407,108
/company/xo-communications?trk=ppro_cprof,2262,140.45048629531388,113
/company/seagate-technology?trk=ppro_cprof,2261,135.49977885891198,109
/company/geaviation?trk=ppro_cprof,2258,127.51284322409212,103
/company/forever-21?trk=ppro_cprof,2253,115.40834442964936,93
/company/eds-group?trk=ppro_cprof,2252,140.5177619893428,111
/company/university-of-massachusetts-amherst?trk=ppro_cprof,2252,127.92539964476022,100
/company/cbs-radio_2?trk=ppro_cprof,2250,137.08266666666665,108
/company/sony-electronics?trk=ppro_cprof,2245,134.17550111358574,107
/company/yale-university?trk=ppro_cprof,2245,140.98975501113586,110
/company/edelman?trk=ppro_cprof,2239,150.7722197409558,121
/company/louisiana-state-university?trk=ppro_cprof,2238,136.390527256479,106
/company/ajilon?trk=ppro_cprof,2238,136.03083109919572,110
/company/salesforce?trk=ppro_cprof,2230,133.01031390134528,112
/company/whirlpool-corporation?trk=ppro_cprof,2227,123.35832959137853,98
/company/abn-amro?trk=ppro_cprof,2226,131.32120395327942,102
/company/mantech?trk=ppro_cprof,2226,141.6208445642408,117
/company/chicago-public-schools?trk=ppro_cprof,2213,134.88025305015816,106
/company/express-employment-professionals_163746?trk=ppro_cprof,2212,127.54430379746836,103
/company/northern-trust?trk=ppro_cprof,2207,130.03081105573176,104
/company/national-park-service?trk=ppro_cprof,2206,134.39755213055304,108
/company/paypal?trk=ppro_cprof,2198,135.9567788898999,108
/company/albertsons?trk=ppro_cprof,2196,125.49271402550092,98
/company/university-of-delaware?trk=ppro_cprof,2190,130.25433789954337,103
/company/the-ritz-carlton-hotel-company-llc?trk=ppro_cprof,2190,134.69360730593607,107
/company/hallmark-cards?trk=ppro_cprof,2187,126.10562414266118,99
/company/outback-steakhouse?trk=ppro_cprof,2179,120.52409362092703,95
/company/university-of-kansas?trk=ppro_cprof,2176,134.30836397058823,106
/company/bmc-software?trk=ppro_cprof,2174,146.1228150873965,121
/company/united-nations?trk=ppro_cprof,2166,153.9145891043398,123
/company/j.crew?trk=ppro_cprof,2163,119.51918631530282,94
/company/nbc-news?trk=ppro_cprof,2159,154.81843446039832,121
/company/wipro?trk=ppro_cprof,2158,168.40268767377202,144
/company/american-family-insurance?trk=ppro_cprof,2149,125.3210795718939,98
/company/neiman-marcus?trk=ppro_cprof,2148,127.46322160148976,99
/company/conde-nast_3308?trk=ppro_cprof,2146,133.6174277726002,108
/company/millercoors?trk=ppro_cprof,2146,132.98136067101584,106
/company/oklahoma-state-university?trk=ppro_cprof,2144,134.1287313432836,110
/company/sungard?trk=ppro_cprof,2140,133.83831775700935,105
/company/miami-university?trk=ppro_cprof,2137,130.46233036967712,100
/company/alcoa?trk=ppro_cprof,2135,130.89976580796252,103
/company/american-university?trk=ppro_cprof,2134,143.73055295220243,113
/company/kellogg-company?trk=ppro_cprof,2130,126.96338028169014,102
/company/gannett?trk=ppro_cprof,2123,136.2378709373528,109
/company/chase?trk=ppro_cprof,2121,126.75483262611975,99
/company/intercontinental-hotels-group?trk=ppro_cprof,2118,136.21010387157696,107
/company/georgetown-university?trk=ppro_cprof,2117,141.12895606991026,110
/company/hillshire-brands?trk=ppro_cprof,2116,125.15689981096408,99
/company/fox-filmed-entertainment?trk=ppro_cprof,2115,149.73758865248226,118
/company/hollister-co.?trk=ppro_cprof,2112,115.09564393939394,92
/company/limited-brands?trk=ppro_cprof,2109,126.70886676149834,100
/company/houghton-mifflin-harcourt?trk=ppro_cprof,2108,133.2813092979127,103
/company/tjx?trk=ppro_cprof,2096,120.02719465648855,97
/company/american-heart-association?trk=ppro_cprof,2095,131.98806682577566,102
/company/texas-tech-university?trk=ppro_cprof,2092,134.263862332696,108
/company/kent-state-university?trk=ppro_cprof,2092,132.1606118546845,103
/company/bed-bath-&-beyond?trk=ppro_cprof,2092,121.05544933078394,95
/company/boeing-commercial-airplanes?trk=ppro_cprof,2091,138.50980392156862,110
/company/us-airways?trk=ppro_cprof,2090,130.13062200956938,102
/company/obama-for-america?trk=ppro_cprof,2088,138.20450191570882,106
/company/los-angeles-unified-school-district?trk=ppro_cprof,2086,140.66970278044104,109
/company/navistar-inc?trk=ppro_cprof,2085,128.9179856115108,102
/company/weichert-realtors?trk=ppro_cprof,2083,144.21123379740757,113
/company/case-western-reserve-university?trk=ppro_cprof,2082,134.89769452449568,105
/company/maxim-healthcare-services?trk=ppro_cprof,2076,129.371387283237,105
/company/barclays-investment-bank?trk=ppro_cprof,2072,131.77895752895753,102
/company/adecco-staffing-usa?trk=ppro_cprof,2068,129.47147001934235,106
/company/portland-state-university?trk=ppro_cprof,2066,139.7947725072604,109
/company/hdr?trk=ppro_cprof,2065,144.0227602905569,119
/company/john-deere?trk=ppro_cprof,2064,129.7296511627907,103
/company/comerica-bank?trk=ppro_cprof,2061,127.2532751091703,101
/company/cushman-&-wakefield?trk=ppro_cprof,2054,147.5632911392405,115
/company/micron-technology?trk=ppro_cprof,2052,130.31237816764133,104
/company/black-and-veatch?trk=ppro_cprof,2051,139.5816674792784,111
/company/accountemps?trk=ppro_cprof,2047,125.19540791402052,100
/company/te-connectivity?trk=ppro_cprof,2044,123.70743639921722,99
/company/chili's?trk=ppro_cprof,2040,119.59656862745098,95
/company/sony-music-entertainment?trk=ppro_cprof,2038,144.74533856722277,111
/company/autodesk?trk=ppro_cprof,2035,139.95823095823096,114
/company/united-space-alliance?trk=ppro_cprof,2031,134.86706056129987,108
/company/charter-communications?trk=ppro_cprof,2029,125.4913750616067,100
/company/huntington-national-bank?trk=ppro_cprof,2029,120.82306554953179,95
/company/art-institute?trk=ppro_cprof,2029,133.57959586002957,106
/company/loreal?trk=ppro_cprof,2026,128.31539980256665,102
/company/uc-santa-cruz?trk=ppro_cprof,2022,133.69337289812069,107
/company/newell-rubbermaid?trk=ppro_cprof,2017,125.39861179970252,102
/company/toyota?trk=ppro_cprof,2016,137.92113095238096,106
/company/hertz?trk=ppro_cprof,2013,121.96174863387978,97
/company/meijer?trk=ppro_cprof,2011,121.84932869219294,95
/company/centers-for-disease-control-and-prevention?trk=ppro_cprof,2007,146.03139013452915,117
/company/borders?trk=ppro_cprof,2006,122.53439680957129,100
/company/gold's-gym?trk=ppro_cprof,2004,135.48952095808383,109
/company/ing-nederland?trk=ppro_cprof,2003,127.61557663504743,102
/company/west-virginia-university?trk=ppro_cprof,2000,135.125,108
/company/national-semiconductor?trk=ppro_cprof,2000,139.3525,110
/company/florida-international-university?trk=ppro_cprof,1999,144.0680340170085,116
/company/university-of-notre-dame?trk=ppro_cprof,1998,128.33833833833833,101
/company/sony?trk=ppro_cprof,1996,146.6818637274549,115
/company/university-of-wisconsin-milwaukee?trk=ppro_cprof,1993,136.04465629703964,107
/company/prudential-california-realty_3?trk=ppro_cprof,1991,166.60321446509292,137
/company/ally-financial-inc?trk=ppro_cprof,1990,127.59195979899498,102
/company/cbs.com?trk=ppro_cprof,1984,142.4233870967742,114
/company/time-inc.?trk=ppro_cprof,1978,135.57178968655208,107
/company/indiana-university-bloomington?trk=ppro_cprof,1977,129.06170966110267,104
/company/novell?trk=ppro_cprof,1976,138.97267206477733,113
/company/arrow-electronics?trk=ppro_cprof,1974,129.403242147923,100
/company/harvard-medical-school?trk=ppro_cprof,1973,151.19918905220476,120
/company/discover-financial-services?trk=ppro_cprof,1970,124.07106598984771,99
/company/faa?trk=ppro_cprof,1970,143.99492385786803,111
/company/levi-strauss-&-co.?trk=ppro_cprof,1963,134.10392256749873,106
/company/alliedbarton-security-services?trk=ppro_cprof,1962,124.12538226299694,97
/company/full-sail-university?trk=ppro_cprof,1960,133.7892857142857,106
/company/genzyme?trk=ppro_cprof,1959,127.68810617662072,102
/company/upmc?trk=ppro_cprof,1956,127.33486707566462,101
/company/biogen-idec?trk=ppro_cprof,1953,131.6205837173579,106
/company/dish-network?trk=ppro_cprof,1951,125.01998974884674,100
/company/united-technologies?trk=ppro_cprof,1948,132.50102669404518,106
/company/rite-aid?trk=ppro_cprof,1947,122.06111967128916,96
/company/la-fitness?trk=ppro_cprof,1945,131.1969151670951,104
/company/transamerica?trk=ppro_cprof,1944,132.86779835390948,108
/company/bbdo?trk=ppro_cprof,1943,142.91147709727227,117
/company/university-of-alabama?trk=ppro_cprof,1941,130.88201957753736,103
/company/mcafee?trk=ppro_cprof,1941,140.1689850592478,113
/company/infor?trk=ppro_cprof,1939,136.17844249613202,109
/company/earthlink-business?trk=ppro_cprof,1938,134.99329205366357,108
/company/parker-hannifin?trk=ppro_cprof,1935,126.44961240310077,99
/company/lpl-financial?trk=ppro_cprof,1932,146.88250517598343,118
/company/university-of-texas-at-arlington?trk=ppro_cprof,1926,138.74870197300103,115
/company/wayne-state-university?trk=ppro_cprof,1924,138.5893970893971,112
/company/md-anderson-cancer-center?trk=ppro_cprof,1921,129.9390942217595,103
/company/ball-state-university?trk=ppro_cprof,1918,129.5464025026069,104
/company/menards?trk=ppro_cprof,1918,114.87904066736183,92
/company/tufts-university?trk=ppro_cprof,1914,133.78944618599792,105
/company/domino's-pizza?trk=ppro_cprof,1909,126.32949188056574,102
/company/us-foods?trk=ppro_cprof,1908,122.4496855345912,97
/company/atk?trk=ppro_cprof,1907,129.21499737808077,102
/company/pultegroup?trk=ppro_cprof,1903,127.3121387283237,98
/company/juniper-networks?trk=ppro_cprof,1899,143.5155344918378,118
/company/davita?trk=ppro_cprof,1896,125.83069620253164,104
/company/university-of-rochester?trk=ppro_cprof,1896,132.99894514767934,106
/company/insight?trk=ppro_cprof,1893,136.6798732171157,110
/company/digitas?trk=ppro_cprof,1892,137.88319238900635,111
/company/goodyear?trk=ppro_cprof,1889,129.0481736368449,103
/company/sports-authority?trk=ppro_cprof,1887,121.40805511393746,97
/company/worldcom?trk=ppro_cprof,1884,135.51645435244163,112
/company/blackrock?trk=ppro_cprof,1881,130.01594896331738,103
/company/resources-global-professionals?trk=ppro_cprof,1879,141.09100585417775,114
/company/long-&-foster-companies?trk=ppro_cprof,1873,149.95675387079552,125
/company/taco-bell?trk=ppro_cprof,1869,122.55430711610487,94
/company/bayer-healthcare?trk=ppro_cprof,1867,127.72576325656132,104
/company/allscripts?trk=ppro_cprof,1860,138.66881720430106,110
/company/toastmasters-international?trk=ppro_cprof,1860,161.01021505376343,131
/company/experian?trk=ppro_cprof,1858,133.0091496232508,109
/company/draftfcb?trk=ppro_cprof,1855,139.13369272237196,113
/company/beckman-coulter?trk=ppro_cprof,1855,133.088948787062,107
/company/cablevision?trk=ppro_cprof,1855,133.0231805929919,104
/company/weyerhaeuser?trk=ppro_cprof,1852,137.127969762419,109
/company/williams-sonoma-inc.?trk=ppro_cprof,1851,124.3063209076175,100
/company/coldwell-banker-real-estate?trk=ppro_cprof,1849,154.61654948620875,126
/company/emerson?trk=ppro_cprof,1848,130.9577922077922,105
/company/ubs-wealth-management?trk=ppro_cprof,1841,133.74524714828897,107
/company/bausch-&-lomb?trk=ppro_cprof,1839,135.23273518216422,108
/company/us-government?trk=ppro_cprof,1838,143.8726877040261,113
/company/health-net?trk=ppro_cprof,1836,127.19934640522875,98
/company/shell?trk=ppro_cprof,1835,139.04523160762943,110
/company/paramount-pictures?trk=ppro_cprof,1833,156.50081833060557,123
/company/gte?trk=ppro_cprof,1833,141.52373158756137,113
/company/ecolab?trk=ppro_cprof,1831,124.59257236482796,96
/company/ubs-investment-bank?trk=ppro_cprof,1829,130.42482230727174,105
/company/geico?trk=ppro_cprof,1826,125.23110624315444,100
/company/university-of-new-mexico?trk=ppro_cprof,1825,146.88219178082193,115
/company/san-francisco-state-university?trk=ppro_cprof,1816,142.6976872246696,114
/company/new-horizons-computer-learning-centers?trk=ppro_cprof,1813,142.72642029784888,112
/company/self-employed_1100?trk=ppro_cprof,1811,130.98509110988405,101
/company/auburn-university?trk=ppro_cprof,1810,128.47237569060775,100
/company/univision?trk=ppro_cprof,1809,145.25041459369817,115
/company/the-new-york-times?trk=ppro_cprof,1807,152.6579966795794,121
/company/kpmg?trk=ppro_cprof,1802,136.8379578246393,109
/company/state-of-michigan?trk=ppro_cprof,1802,135.7136514983352,107
/company/3com?trk=ppro_cprof,1802,140.95394006659268,116
/company/gateway?trk=ppro_cprof,1802,137.82907880133186,108
/company/providence-health-and-services?trk=ppro_cprof,1801,132.8189894503054,106
/company/yp?trk=ppro_cprof,1798,131.2130144605117,107
/company/university-of-texas-at-dallas?trk=ppro_cprof,1795,139.16935933147633,112
/company/nissan-motor-company?trk=ppro_cprof,1791,128.95812395309883,102
/company/technicolor?trk=ppro_cprof,1790,138.3245810055866,108
/company/university-of-california?trk=ppro_cprof,1789,137.72330911123532,110
/company/allergan?trk=ppro_cprof,1788,137.61017897091722,113
/company/alltelwireless-?trk=ppro_cprof,1786,123.06718924972004,98
/company/coach?trk=ppro_cprof,1786,123.17021276595744,98
/company/anthem?trk=ppro_cprof,1786,126.26931690929452,100
/company/appleone?trk=ppro_cprof,1778,136.7845894263217,110
/company/apollo-group?trk=ppro_cprof,1775,137.3554929577465,112
/company/lincoln-financial-group?trk=ppro_cprof,1772,133.1382618510158,104
/company/fedex-express?trk=ppro_cprof,1772,129.96670428893904,102
/company/windstream-communications?trk=ppro_cprof,1772,130.37020316027088,103
/company/iron-mountain?trk=ppro_cprof,1770,129.9502824858757,104
/company/discovery-communications?trk=ppro_cprof,1768,137.21153846153845,107
/company/the-estee-lauder-companies-inc-?trk=ppro_cprof,1768,129.14536199095022,103
/company/battelle?trk=ppro_cprof,1765,147.37507082152973,121
/company/university-of-utah?trk=ppro_cprof,1760,141.28863636363636,113
/company/virginia-commonwealth-university?trk=ppro_cprof,1757,136.9601593625498,110
/company/kaplan-university?trk=ppro_cprof,1757,131.915765509391,102
/company/northwest-airlines?trk=ppro_cprof,1756,128.73690205011388,100
/company/avery-dennison?trk=ppro_cprof,1755,129.2233618233618,104
/company/m&t-bank?trk=ppro_cprof,1753,125.26126640045636,102
/company/northern-illinois-university?trk=ppro_cprof,1751,133.76984580239863,107
/company/brigham-and-women's-hospital?trk=ppro_cprof,1750,133.10685714285714,103
/company/ppd?trk=ppro_cprof,1749,130.45283018867926,106
/company/blue-cross-and-blue-shield-of-illinois-new-mexico-oklahoma-&-texas?trk=ppro_cprof,1749,135.15666094911379,106
/company/the-university-of-akron?trk=ppro_cprof,1747,133.96336576989125,107
/company/mccann-?trk=ppro_cprof,1747,144.15684029765313,114
/company/hbo?trk=ppro_cprof,1746,153.63631156930126,118
/company/bni?trk=ppro_cprof,1745,157.20687679083093,124
/company/university-of-oklahoma?trk=ppro_cprof,1739,135.03277745830937,108
/company/aeropostale?trk=ppro_cprof,1734,115.51153402537486,93
/company/sgi?trk=ppro_cprof,1732,143.12124711316397,114
/company/geek-squad?trk=ppro_cprof,1730,124.59826589595376,99
/company/kansas-state-university?trk=ppro_cprof,1730,131.11156069364162,103
/company/towerswatson?trk=ppro_cprof,1730,129.63236994219653,104
/company/volt?trk=ppro_cprof,1725,138.60927536231884,112
/company/mastercard?trk=ppro_cprof,1723,133.79048171793383,105
/company/mutual-of-omaha?trk=ppro_cprof,1722,136.1341463414634,108
/company/mci-corporation?trk=ppro_cprof,1719,137.01163467132054,110
/company/cal-poly-state-university?trk=ppro_cprof,1716,127.11013986013987,99
/company/central-michigan-university?trk=ppro_cprof,1715,133.134110787172,105
/company/coventry-health-care?trk=ppro_cprof,1714,128.8022170361727,102
/company/gartner?trk=ppro_cprof,1714,147.78879813302217,124
/company/hospira?trk=ppro_cprof,1713,132.53648569760654,105
/company/mckesson-provider-technologies?trk=ppro_cprof,1704,134.44894366197184,109
/company/stony-brook-university?trk=ppro_cprof,1701,138.16166960611406,109
/company/frontier-communications?trk=ppro_cprof,1699,134.6597998822837,107
/company/university-of-denver?trk=ppro_cprof,1698,137.4964664310954,110
/company/bankers-life-and-casualty?trk=ppro_cprof,1697,131.76016499705364,103
/company/marquette-university?trk=ppro_cprof,1696,129.20813679245282,103
/company/fema?trk=ppro_cprof,1696,149.0436320754717,116
/company/fdic?trk=ppro_cprof,1690,140.65680473372782,114
/company/bear-stearns?trk=ppro_cprof,1690,136.79704142011835,108
/company/bdo-usa-llp?trk=ppro_cprof,1688,134.50710900473933,110
/company/yellowbook?trk=ppro_cprof,1682,125.72354340071344,101
/company/safeco-insurance?trk=ppro_cprof,1682,129.17300832342448,102
/company/genworth-financial_2?trk=ppro_cprof,1677,129.33631484794276,104
/company/universal-studios?trk=ppro_cprof,1677,144.73345259391772,114
/company/unc-charlotte?trk=ppro_cprof,1676,130.79116945107398,103
/company/konica-minolta-business-solutions-u.s.a.-inc.?trk=ppro_cprof,1674,131.43488649940264,106
/company/pier-1-imports?trk=ppro_cprof,1672,119.14892344497608,97
/company/daimlerchrysler?trk=ppro_cprof,1670,134.9502994011976,109
/company/leo-burnett?trk=ppro_cprof,1665,143.96636636636637,115
/company/icf-international?trk=ppro_cprof,1663,143.98256163559833,116
/company/scholastic?trk=ppro_cprof,1663,133.44978953698137,103
/company/takeda-pharmaceuticals?trk=ppro_cprof,1662,120.93622141997594,98
/company/loyola-university-chicago?trk=ppro_cprof,1662,135.2641395908544,107
/company/hughes-aircraft-company?trk=ppro_cprof,1659,144.61422543701025,113
/company/brown-university?trk=ppro_cprof,1659,136.54370102471367,108
/company/saint-louis-university?trk=ppro_cprof,1659,137.32007233273055,107
/company/bcbg-max-azria?trk=ppro_cprof,1658,118.01266586248492,94
/company/pacific-sunwear?trk=ppro_cprof,1657,116.83886541943271,92
/company/usaid?trk=ppro_cprof,1652,150.84261501210653,122
/company/corning-incorporated?trk=ppro_cprof,1651,134.25741974560873,107
/company/aquent?trk=ppro_cprof,1651,140.45608721986676,114
/company/broadcom?trk=ppro_cprof,1649,132.51425106124924,107
/company/southern-illinois-university?trk=ppro_cprof,1648,131.93325242718447,103
/company/kaplan?trk=ppro_cprof,1644,131.76216545012164,104
/company/sage-software?trk=ppro_cprof,1644,134.18917274939173,107
/company/uab?trk=ppro_cprof,1642,135.2904993909866,108
/company/cdi-corporation?trk=ppro_cprof,1642,138.90803897685748,115
/company/covance?trk=ppro_cprof,1641,131.1139549055454,105
/company/state-of-minnesota?trk=ppro_cprof,1637,134.85766646304214,106
/company/insight-global?trk=ppro_cprof,1637,164.2602321319487,127
/company/princeton-university?trk=ppro_cprof,1637,138.89676237018938,106
/company/mitre?trk=ppro_cprof,1634,140.6578947368421,113
/company/ppg-industries?trk=ppro_cprof,1631,125.18884120171674,99
/company/dex-one?trk=ppro_cprof,1631,133.26548129981606,108
/company/parsons-brinckerhoff?trk=ppro_cprof,1631,144.02452483139177,116
/company/young-&-rubicam?trk=ppro_cprof,1631,148.74862047823422,117
/company/turner-construction-company?trk=ppro_cprof,1631,141.40159411404048,109
/company/ruby-tuesday?trk=ppro_cprof,1627,119.00122925629994,94
/company/fedex-services?trk=ppro_cprof,1625,131.69846153846154,104
/company/anthropologie?trk=ppro_cprof,1624,115.76600985221675,94
/company/ctg?trk=ppro_cprof,1621,141.0512029611351,111
/company/sutter-health?trk=ppro_cprof,1620,139.9820987654321,109
/company/parexel?trk=ppro_cprof,1617,135.18923933209646,108
